x	y	g
1,420998786	2,820901546	578,47
-0,007078726	3,379036954	580,36
0,64732579	3,343333065	319,25
0,789038609	3,581953204	565,24
0,519145806	3,492324774	995,49
1,269063238	3,70342289	796,2
-0,291596726	3,554731686	784,67
2,9609345	2,06038283	530,77
1,281721941	1,229811577	810,81
-1,825345393	3,681265495	629,13
0,321122231	2,413153773	805,06
0,573668316	2,083262825	935,28
-1,004630789	3,342927229	440,54
0,06939604	2,419503698	626,18
1,19681312	2,282365156	397,61
0,930803845	1,959229675	453,74
1,208512846	3,314734006	972,38
-0,225076767	3,380961191	396,07
0,611057217	4,405314963	599,19
-1,083408717	4,678550302	708,93
2,320375364	1,975967055	384,9
0,663259439	2,74471767	543,13
2,716715906	2,074942665	395,98
1,88119517	3,008866841	515,13
0,23777514	3,870368229	952,66
-1,429049001	2,818567194	919,18
2,02553994	2,790480045	333,17
0,253911545	3,11147811	345,79
3,177622802	3,297759596	545,44
-0,505617859	3,171341494	311,38
1,816249938	1,895884748	850,85
-0,909714766	2,818815689	952
-0,69331306	2,019075332	773,07
1,062311567	3,032254939	778,02
-0,067523508	2,332355893	849,24
1,592868652	3,941521812	643,1
1,162750615	2,097187522	796,51
2,8225448	2,826735078	315,86
2,229924108	3,341125225	731,78
0,942595427	3,752392731	363,16
0,536725737	2,720632117	426,54
-1,110375737	3,829073344	658,63
-0,447921386	4,142242996	529,29
1,826717712	3,663123349	875,34
1,095728212	2,382206704	448,83
-0,416120767	2,819491174	811,25
2,004337612	2,434064092	625,01
2,208653236	2,465345664	855,67
1,242450041	2,932906935	951,36
2,288657079	2,93025751	690,76
1,014113583	1,598680199	963,35
0,713481291	3,047698648	815,51
-0,538899866	3,799483629	385,97
-0,440351332	3,981273444	634,72
1,996431442	2,09586023	369,46
1,337491459	3,4247004	504,18
1,878698112	3,58944417	819,35
-0,96328107	3,338012173	945,97
2,880157153	2,316098215	370,32
1,305025408	2,417272433	578,55
0,196440665	2,797702004	938,43
0,940363649	2,481850855	885,9
1,073793506	2,714568077	876,95
2,358869444	2,118364643	988,64
0,128578199	3,328308613	933,75
0,495768101	2,614229979	539,38
2,07920053	3,179319252	910,09
-0,645171774	5,038030794	923,56
0,753236052	3,041160576	482,37
1,206155676	3,629627756	799,33
2,683235409	2,752049666	477,88
-0,302893664	3,63960074	501,02
0,167544561	3,078427693	584,45
0,93328842	4,153806552	654,46
1,630236758	2,324495744	937,05
-0,49561627	2,91723874	862,4
1,53768025	3,094586572	804,6
0,896876707	3,628083709	927,67
0,160827695	2,501238983	316,27
2,10179104	3,103548608	332,25
-0,252074358	3,001834347	795,65
0,235954923	2,048010898	618,69
-0,242946779	3,457916658	358,98
-0,586764998	2,418507944	980,63
0,628502968	3,173709034	850,45
-0,563319296	3,109646546	876,03
2,234198527	3,05072621	878
-2,050906912	4,946300165	793,67
2,244818418	2,901643864	936,34
0,956174807	3,226107728	842,2
0,363950955	1,903177889	797,64
2,860800534	2,210658423	442,08
0,537463806	2,872215462	389,12
1,749836235	2,828101784	640,43
0,727741674	3,427523097	536,43
2,486294489	3,262652972	921,7
1,366460053	3,275042334	674,22
1,773138159	4,151709011	679,37
2,452375772	3,002782119	545,47
0,168338442	3,467010051	506,97
1,844115867	3,068560906	998,96
3,720754848	2,632198055	669,75
0,874485197	3,097175135	844,45
2,628095268	2,55308581	829,73
0,315045794	3,488129912	699,15
0,860880254	2,897577911	748,3
1,777151837	1,961980803	981,85
0,230724362	3,480431293	658,73
0,166815953	2,786076652	385,65
0,667008439	3,598029224	835,7
-0,345383605	2,455150372	328,14
1,818525184	2,408877666	300,76
-1,123104568	3,148020986	442,34
0,497193394	3,621784334	687,48
1,609640361	1,834935701	714,31
4,503189646	3,999895024	586,31
0,624206303	3,340325908	666,4
2,574376222	2,330641936	469,98
0,516241057	4,272038514	413,7
4,345361013	2,48934346	710,83
0,271659954	3,661079947	956,79
2,417391515	3,02793595	581,85
0,350345273	3,761371463	562,16
-1,09796316	4,262095137	781,83
1,487031772	3,887192328	823,37
-0,009456162	2,565248948	924,6
1,193195081	3,193325354	832,25
0,683405513	2,659452299	593,87
1,314196176	1,7259295	755,3
1,210224789	2,224596524	531,13
1,222225541	2,982131118	429,62
0,246602992	3,107965814	509,91
1,814273047	4,005779533	691,08
-0,09710977	3,699106712	457,15
2,652609413	2,039563231	985,38
-2,090201452	4,376210734	332,68
-0,223664547	2,398438093	883,06
1,059170475	3,918299326	789,94
2,700695338	2,591012448	847,06
1,752090745	2,491506365	313,16
-0,25313982	4,163120817	646,69
0,861157324	2,187726364	741
-1,832549667	3,358583584	892,04
1,758230261	3,452511034	640,19
0,547696938	3,90030187	401,86
0,982541895	3,04355492	345,74
-0,034797882	3,048331834	723,74
-1,533318493	2,696990298	617,25
1,412609952	3,484110706	434,89
0,792272494	2,603422493	703,74
1,094872631	1,908633739	915,21
0,67578339	3,92014963	940,7
0,698717509	3,262678619	384,84
2,336719261	2,716439598	831,49
0,28587246	2,710965613	988,03
3,160440435	2,705571015	777,99
4,513658633	3,211599921	908,51
2,157713214	2,125214332	398,77
0,888293029	3,918407436	545,91
-1,015480645	2,589553873	873,76
1,480426774	3,576699431	631,95
1,178449823	2,383042619	716,03
0,172948566	3,69127544	632,1
-0,237291178	3,779058965	739,19
-0,048817002	3,586702882	461,9
0,915860478	2,690397586	874,48
-0,520668855	3,483316063	332,94
0,944310709	3,437734912	760,53
1,477024025	3,721729906	603,9
0,770242697	3,2444994	725,68
-0,159442232	2,199289119	503,27
-0,555763529	2,768490393	395,41
0,448581274	2,783459519	948,5
0,150909458	3,706981037	588,34
-0,269330982	3,841084166	600,56
0,93273945	3,189655283	900,82
1,490388153	1,632766446	544,1
0,856706137	3,58954415	553,47
0,193646305	2,215188705	870,64
0,846416503	2,799831195	488,39
3,566472247	2,060608289	346,6
1,544794558	2,498933532	328,62
0,851358546	2,659682279	701,25
-0,277759506	2,172643829	761,99
2,76154677	2,077319519	334,85
4,560572416	2,862085012	678,63
-0,844212543	1,961862295	572,31
-0,711141633	3,727297905	305,7
1,058970268	3,730948869	668,87
-0,411096603	3,731493133	389,56
1,190202416	4,054869985	519,45
0,86290398	3,207194202	949,52
-0,161092313	3,376886504	539,78
2,331161317	3,600247327	762,81
0,397432454	3,755638893	597,19
0,493598523	3,273423999	437,34
1,244800292	3,062959602	321
1,691608051	2,732043548	559,99
0,988468145	2,583758364	703,12
1,572828389	3,159437007	457,77
0,671713452	2,601074221	940,09
2,146991175	1,847639828	597,72
-1,388823195	2,376594448	580,71
2,868043134	3,206668952	310,41
0,872128051	2,975183711	473,22
-0,126590095	2,88680135	820,58
1,531608649	3,767338696	687,58
1,811894475	3,205495426	415,72
1,266267008	3,14571306	655,96
0,246218249	2,757718844	797,9
-0,686126316	2,418136733	838,21
2,050031181	3,634164737	744,48
3,247655036	3,548041347	392,18
0,279927907	4,149675967	893,32
2,08443311	3,4100775	965,5
2,487980222	2,994346794	874,72
1,014401793	3,931033825	740,63
-0,533297166	3,605153327	474,11
1,196574627	2,414046733	596,96
0,749463641	2,698010365	716,52
0,346937926	3,046933606	599,18
3,523915503	2,099330171	573,28
1,069740431	2,642283085	860,41
2,622509062	2,30241609	704,52
1,872502692	3,013606999	586,27
1,458636646	1,758192877	728,83
0,831489819	3,445702055	872,31
1,459556238	2,722335353	312,75
1,844345249	2,041279287	793,43
-1,553360138	2,978649459	948,6
1,284765652	2,673220368	491,01
1,836814673	2,050671055	910,57
2,672283005	2,264703015	418,66
0,992258898	2,547256716	483,39
0,207672922	2,901007736	571,69
1,755910691	2,001681246	397,14
-0,896452122	3,609559894	957,43
4,146603639	2,037912019	577,02
0,214273299	2,999516314	860,21
0,404697864	2,796262918	783,01
0,110328605	3,318249851	960,46
0,612276117	2,401736893	681,56
0,308630072	3,315593002	690,06
0,949075984	2,888191183	722,92
-0,469181046	2,984350672	455,41
0,291851068	2,622008894	914,29
1,863559335	2,092607484	853,38
1,364206625	1,917071597	473,35
1,656665068	2,881094462	901,1
-0,488213824	3,071977351	906,08
3,384158231	2,248937023	789,15
0,617100657	4,064997147	831,14
0,275005926	3,619469954	875,05
1,702450604	3,022298581	772,84
0,161181977	3,462923326	675,57
-2,470178539	2,763039534	329,17
0,675840438	2,794382166	471,95
0,283020829	2,738937964	390,98
1,940902502	2,93016683	451,87
3,133193273	2,816229782	424,57
-1,479260357	4,125445683	410,31
1,593868214	3,104083009	900,32
1,753172724	3,118778108	438,31
1,313080546	2,966555991	449,39
3,385982104	3,455805087	508,49
0,482080234	2,869348169	934,66
2,169451021	2,177138346	700,58
1,854914002	3,390656403	630,3
1,19899453	2,224949591	683,92
0,681527273	3,895718297	795,47
0,664196997	2,769589256	699,51
3,515636794	2,723886118	825,73
2,216385107	2,249571415	944,05
1,241108595	3,406076388	490,45
1,555572635	3,414464745	460,3
2,027637688	2,146207132	331,96
0,095921891	3,615825167	397,55
0,326230042	2,46861571	387,81
-0,35509879	3,08393766	838,66
0,947075852	3,269340208	887,85
0,845783273	2,836895866	704,4
1,565291412	3,012232591	744,44
0,10278461	3,906201752	929,12
0,310048873	3,073037448	439,79
1,422352615	2,141211664	545,74
1,236913993	2,561166064	361,51
0,145625354	3,195675395	438,88
-1,041542289	4,523313738	496,83
-0,268044822	2,994402724	773,25
-0,227870734	2,806003779	432,42
0,125849692	2,213014093	751,73
0,533532214	3,447208082	777,41
0,014230675	3,264289944	888,65
1,429194597	2,299475949	900,45
-0,0510952	3,324724486	796,08
2,508974175	3,696936424	453,08
0,828594948	2,952408795	373,47
1,288914191	2,60548674	578,52
1,722351295	2,117541276	906,76
1,233461905	2,782737327	824,47
-0,06005077	3,132886487	861,87
0,88534787	3,387878852	776,05
-1,233787256	3,766392945	675,77
0,59854791	2,796605619	981,45
1,306154824	3,215511354	508,13
3,536460145	2,891086556	721,22
-0,257023039	2,58805826	346,47
1,658978873	2,494874474	511,36
1,029450514	4,15226885	427,96
1,727198879	2,404695915	717,32
2,779736446	2,950997417	549,54
0,028813107	3,753827702	531,29
1,089664597	3,615642901	462,34
-0,56139349	4,117675826	436,78
0,9494833	1,680573613	761,16
0,775641554	3,752598434	932,07
0,289002435	3,005273983	338,03
1,572701934	2,651528839	338,38
0,670209252	2,796275669	407,08
1,911938056	2,419532355	609,79
-1,542874802	2,677986539	774,43
-1,362697514	3,385327889	675,96
1,394391462	3,092929827	662,52
-0,093247065	2,973703664	832,55
-0,850736791	3,976784198	610,79
0,909890315	3,017005551	349,13
0,888936468	2,975171029	443,1
-1,270822548	2,910340073	410,14
2,236884912	2,057830383	687,1
2,076054061	1,992710754	546,72
0,423368408	3,082120603	773,12
-0,068964679	3,027232908	769,31
-1,146761279	3,096501745	516,47
0,72986004	2,661686932	891,02
0,74310582	2,017283	665,84
2,154287436	2,610831509	577,16
0,274910746	2,970712734	803,12
0,963645569	3,150760285	562,88
-0,396740526	3,215885414	541,53
-0,416962573	2,665436797	671,81
2,824286507	2,17707586	762,73
0,157716442	3,962129021	427,9
1,341014523	2,629650026	816,14
0,169932377	2,900027404	366,81
1,6212323	2,904370571	567,97
0,410094127	2,479285746	545,12
0,038568662	3,013119265	446,88
2,359071503	2,829212935	988,6
3,037305071	2,695313301	664,77
0,85255931	2,607673802	875,36
1,705840601	2,740197811	532,05
0,933921563	3,675483101	316,93
0,925926101	3,498477849	492,06
2,635420092	2,979123455	540,08
1,658248409	3,195409197	988,84
0,76938794	3,378341419	733,28
1,32896682	3,364512704	398,62
1,468097307	3,603327235	305,49
1,091986386	3,212339014	669,94
2,230097262	1,976076296	517,68
1,934230884	3,619912507	455,04
1,863710139	3,379300656	358,25
-1,730661356	2,831672164	637,3
0,500976643	3,065002721	544,21
-0,520635418	2,875600257	821,42
1,097653757	3,577932788	779,2
-1,520282009	3,62246616	350,68
2,072995838	3,346889386	585,55
0,132120196	3,336470701	836,64
1,619598068	2,964403943	318,74
0,223097694	3,72120066	777,75
2,212669455	2,736655753	859,03
0,085683718	3,362284333	819,5
2,013742683	3,718699396	654,66
1,211307408	2,903741163	971,76
0,948083314	3,375583048	753,73
1,290246345	2,850382868	385,61
2,183518642	2,019223539	715,47
1,256257792	4,24555099	523,53
4,540698376	2,871887643	404,62
1,682356951	3,533032788	648,43
0,39491714	3,35889004	630,47
1,237715156	2,923435652	475,64
0,373094786	2,844571688	918,97
3,33574471	2,779030036	926,01
-0,480816058	3,302815081	821,95
1,246417479	3,292871911	970,75
2,153935496	2,909375438	372,58
0,414355032	3,873785868	502,31
0,414065338	1,75041675	706,38
1,251453781	3,01004104	325,06
3,032632931	2,965354381	776,8
1,464145843	3,498262756	303,1
3,259573776	2,273779183	391,32
2,194181416	2,297277167	585,5
1,755635451	3,435819533	606,55
-1,256540039	2,690944811	730,4
2,544264599	2,538685736	927,55
0,127149983	3,525684765	695,68
-0,243946961	3,610795563	937,84
0,984255872	2,990004887	886,79
1,356819455	3,624325005	734,28
-0,462622094	2,663279653	711,68
2,214886505	2,481216435	473,76
-0,502101645	2,643125821	458,71
0,882490587	3,80664322	721,77
0,054600848	2,600739413	768,27
0,238526471	2,689157483	328,55
1,727068606	3,862419678	458,14
1,093115784	4,468417593	676,75
0,381216667	3,502531941	950,41
1,440611734	3,208721579	832,07
0,481597	3,714968257	655,32
0,798286165	2,202331718	632,69
-0,42545314	4,105088983	897,32
0,773852575	2,192278728	876,29
1,659119078	3,412570483	441,47
2,087602261	3,426494227	478,78
1,356020518	3,66269343	324,43
0,97717669	3,954728763	554,16
1,123525471	2,120783269	306,24
2,110865333	3,067524063	870,2
1,452521128	2,287135725	405,43
1,294434636	2,977807098	500,13
0,735974098	2,578037702	672,68
2,324151512	2,567776248	875,26
-0,177773836	2,328128203	637,16
-1,896442602	2,752182081	512,99
-0,292155476	3,545454413	444,81
2,358619639	2,741086965	978,92
0,46026021	4,271428492	961,42
2,135504345	2,533962408	754,72
0,080627728	2,95493183	880,16
0,597756103	3,198125017	346,28
0,683069266	2,222366719	493,03
2,286976751	14,7851404	349,83
4,554032378	13,08915367	520,4
2,388783544	15,15041291	611,97
5,527085474	13,75870776	466,02
3,104723841	14,96598277	805,06
2,6077602	14,09565044	553,48
2,757519865	13,62406244	470,78
5,305483205	13,51024466	508,54
4,825428223	14,45966721	789,82
3,794074652	13,86979414	399,28
1,328001428	14,79064703	361,02
2,690384581	14,19595025	631,47
2,642335405	14,41819031	465,6
2,540808876	14,18908662	729,04
3,385817791	13,31460279	498,96
3,629535189	14,65931456	583,26
2,025999049	15,49750732	493,17
4,755610286	13,7718182	340,58
3,753735896	12,71471713	883,48
3,45229023	13,84362085	709,94
1,324007156	13,63878623	672,78
1,193515757	12,98059745	390,55
3,05359836	14,42754115	517,2
2,927887892	13,16565885	742,51
3,639220877	13,82191117	927,93
2,712991728	14,48304289	333,45
4,555962521	14,18672552	583,94
4,456502656	14,1066924	536,9
2,169743642	13,99153468	761,89
0,842476524	14,52584031	807,62
3,858074166	13,55821242	628,53
2,928347546	13,29967789	355,15
3,511235924	13,35664814	415,33
2,166108335	14,25849056	429,58
2,423024681	13,1652246	887,26
2,475630025	13,89331495	860,42
3,821056416	14,05565216	629,96
4,622101658	13,47639706	839,68
3,715820953	13,995332	814,38
4,6191977	15,25035638	386,85
3,701512091	13,90130619	436,48
2,571943239	14,70253726	885,78
1,825951529	13,79066379	707,94
1,987475647	13,08536829	687,74
3,09817046	13,53155143	316,6
2,591803198	13,42359557	460,36
2,237077307	14,9784432	370
2,090723848	13,13039387	478,17
5,994864463	12,6825675	769,75
3,01177119	13,64422864	533,86
3,446146906	14,78513992	536,68
4,123434439	13,68980196	704,37
2,339389167	14,17183697	564,62
6,324409346	14,15122619	363,62
1,447094669	13,67057494	799,59
5,614282181	12,98839383	850,4
3,122794201	13,40157647	586,82
3,337450768	13,61446853	855,65
1,460774472	14,4609597	812,82
0,594511336	14,50820352	778,71
3,452185615	14,1193734	788,87
3,04180608	14,78820091	346,32
1,877169372	14,80356403	386,96
5,119830942	13,26055277	941,8
0,896043229	13,99140995	680,86
2,916726733	13,92606424	305,27
2,408597451	14,59200742	756,74
2,558056912	13,88172562	846,76
5,373159386	13,69016366	544,47
3,135220968	14,63640285	537,52
3,288249674	13,94942875	639,67
1,58424954	14,4038541	614,54
2,169930815	13,35572846	552,67
3,261427391	13,75669019	498,03
-0,137038663	13,87624067	345,06
3,183522457	14,07001084	858,38
5,46331689	13,12430732	830,02
1,907688929	13,01367916	339,4
3,356446658	14,64568485	961,65
3,930437033	13,45783146	705,16
2,804335895	14,50492897	510,21
3,227494859	14,07382328	961,87
2,181699739	14,99721021	900,71
3,053246375	14,51219726	523,31
3,42940031	14,22125749	468,49
1,217559865	14,26775441	432,66
0,620545099	15,12804173	588,68
1,797088168	14,01080456	839,62
3,405419453	14,87020511	979,67
0,524032569	14,58128484	578,01
2,503918263	14,52967713	652,48
3,962824949	14,23791921	900,48
1,742748368	13,25011372	718,47
4,114741554	14,24115907	732,69
3,929137112	14,48354729	581,46
3,684411973	13,62950169	616,54
4,143279289	14,15049167	880,94
3,352928945	12,76298242	371,13
2,222436165	14,54479702	781,84
3,567477201	14,55872728	392,15
1,264466365	15,01936359	982,39
2,708592671	14,34491374	312,04
4,208284819	14,84605215	775,19
2,241261553	13,93413534	459,91
4,476240598	14,0488463	389,67
4,573783195	13,23014682	745,1
4,644717812	13,24014453	579,29
1,757503053	14,38678629	548,18
3,130354994	13,46586693	892,92
3,672312862	14,73295687	855,27
1,741198362	14,72220899	701,06
4,720706354	13,58080321	645,48
3,174054661	12,781178	991,12
3,759160481	13,35114192	431,18
1,40772267	14,76042164	554,92
